Price,Close,High,Low,Open,Volume,rsi,macd,atr,ema20,ema50,vol_z,sma20,sma50,sma200
2024-08-06,1234.3863525390625,1243.9819410878015,1230.6957415587783,1237.043544390037,1898862.0,46.702770416223856,-3.2309982624546585,22.745227943784933,1239.9793425314235,1241.0860230780486,-0.21756653579856847,1251.935528564453,1238.6696533203126,1226.592271118164
2024-08-07,1241.423095703125,1244.449348540482,1235.2474495298686,1239.3317495581189,1299940.0,49.88291319315095,-1.7195575027691659,21.839354233615982,1240.1168428334902,1241.0992416123654,-0.6511870005139936,1249.5014709472657,1239.3932421875,1227.164130859375
2024-08-08,1224.8399658203125,1242.5056415402546,1219.377813757129,1239.3317402655164,2850012.0,43.322450321153866,-1.7011279529103618,21.931388058580957,1238.6619021655686,1240.4616229538535,0.45006052454628076,1246.6461486816406,1239.8655200195312,1227.683896484375
2024-08-09,1232.5164794921875,1236.059442179883,1225.3812979131424,1233.4515064020356,540012.0,46.809807603780435,-1.0673840209770615,21.16625150865164,1238.0766238157228,1240.150048700455,-1.1955932007429406,1244.7442260742187,1240.2512475585938,1228.1256579589844
2024-08-12,1216.9666748046875,1235.0998040469894,1214.6292879311031,1231.0893883081942,950040.0,41.2703288530169,-1.561011451791332,21.116556123454114,1236.0661524813386,1239.240896782974,-0.8665658335919336,1241.677752685547,1241.0256372070312,1228.5979455566405
2024-08-13,1222.6746826171875,1226.2669010175653,1217.163394729915,1217.409435440392,623692.0,43.89501742462976,-1.3751948538767929,20.272532558412944,1234.7907743990386,1238.5912413254923,-1.095607164394363,1238.9922119140624,1242.4031640625,1229.046128540039
2024-08-14,1217.7047119140625,1226.242252342112,1210.815572136309,1223.757217180581,1123752.0,42.129545021218256,-1.4515660108001613,19.92640024751223,1233.1635303528503,1237.7721617407303,-0.7165842939112034,1235.72724609375,1243.6798193359375,1229.4846057128907
2024-08-16,1242.7271728515625,1246.6638247650951,1216.1056363685452,1225.282908087136,1719668.0,52.490250392850456,0.22908746128418045,20.685813686729205,1234.074353447966,1237.9664759019395,-0.2921209502644578,1233.227471923828,1244.7445288085937,1229.8370373535156
2024-08-19,1231.753662109375,1252.839400786236,1230.4743223919172,1244.9660974034473,955402.0,48.39801824768233,0.6252063433438817,20.805761165842743,1233.853335225243,1237.7228361453683,-0.8283745762519522,1230.8974609375,1244.7852563476563,1230.098812866211
2024-08-20,1239.30712890625,1242.997739772558,1229.7361687537054,1235.4197335152344,969464.0,51.21726554810419,1.3763620760158393,20.266890441057722,1234.3727441472438,1237.7849652732461,-0.7904163920872442,1229.2046997070313,1245.3538330078125,1230.418260498047
2024-08-21,1255.6689453125,1257.268210159082,1240.8572443708613,1244.916916673723,1249546.0,56.731762166083506,2.869662490291071,20.102189784755883,1236.40095378203,1238.4862978238052,-0.5653429940680932,1228.4714965820312,1245.9453857421875,1230.8037420654298
2024-08-22,1255.2998046875,1262.213573229168,1252.347315926965,1262.1889451287484,1269810.0,56.576373316898824,3.675572405528812,19.37105175028783,1238.2008443444556,1239.1456510341463,-0.5028823936982718,1228.7077026367188,1246.0812426757811,1231.3615454101562
2024-08-23,1244.5723876953125,1255.47206396847,1240.0452623522349,1255.2751593049002,1023074.0,52.10954878862975,3.3389737715413736,19.089319597855486,1238.8076579969184,1239.358464236545,-0.7776329499813839,1229.9022277832032,1246.0637963867186,1231.7415161132812
2024-08-26,1239.823974609375,1252.3474248302605,1234.1157811211297,1244.5725130573353,1266798.0,50.219495088904786,2.6778738341880497,19.028057034375156,1238.9044500552475,1239.3767195452833,-0.4208282048118609,1230.9516052246095,1245.9969458007813,1232.0698742675781
2024-08-27,1240.7587890625,1246.3439617593306,1235.8626025006731,1244.3017515921242,782130.0,50.59937895402151,2.204625605992704,18.41757862182389,1239.081053770224,1239.4309183498801,-0.952980092379863,1232.2101013183594,1245.8071923828124,1232.3875811767577
2024-08-28,1226.5130615234375,1239.553220452373,1225.2828578508966,1239.553220452373,1130322.0,44.96772033253873,0.9001161307994618,18.207460949665286,1237.8841021276728,1238.9243357292355,-0.455478059049047,1233.067559814453,1245.4231689453125,1232.6883160400391
2024-08-29,1232.442626953125,1239.7745925468923,1225.60262267521,1229.6622946618493,1799588.0,47.58281688441714,0.42846126984986865,17.919211586952226,1237.3658663967635,1238.670151071349,0.49768064434010484,1234.2534790039062,1245.0808154296874,1232.9602899169922
2024-08-30,1230.57275390625,1238.716726379991,1226.1686487134475,1232.4426875467195,3808974.0,46.82713030797139,0.004829980649520671,17.535559164065894,1236.718903302429,1238.3526060844824,2.7532181243389218,1234.6656005859375,1244.9391821289062,1233.2504577636719
2024-09-02,1235.0751953125,1238.0769402415242,1228.7520207007449,1230.2036369649484,1751182.0,48.93030550111775,0.040161601055356266,16.94908490525971,1236.5623596843404,1238.2240801718558,0.3285986104238318,1235.029736328125,1244.753349609375,1233.4921716308593
2024-09-03,1245.335205078125,1259.2365068833042,1231.1878625330312,1231.1878625330312,1975054.0,53.44886507621442,0.7286531652414598,17.741910579903514,1237.3978687694628,1238.502947815239,0.6760078777505029,1235.518133544922,1245.1779125976564,1233.7656549072265
