Price,Close,High,Low,Open,Volume,rsi,macd,atr,ema20,ema50,vol_z,sma20,sma50,sma200
2024-08-06,1667.0323486328125,1701.5323640438153,1660.591737913653,1677.467288672842,103915.0,40.936792624452124,-3.547008261398707,53.062596165184594,1702.6874440151855,1702.015212975898,-0.6569313676107597,1694.6644775390625,1702.7984033203124,1611.76375
2024-08-07,1667.3819580078125,1691.6466952650208,1657.5961009436214,1670.5772752281198,112357.0,41.03752233521381,-4.544277504317805,51.70459603348564,1699.325016776388,1700.6570461144045,-0.5360143765005765,1694.7900024414062,1703.5732958984374,1613.993207397461
2024-08-08,1701.0330810546875,1757.451260731582,1672.574353253068,1755.404180676156,734155.0,49.89522073759212,-2.758863638224705,54.44493222564876,1699.4876895647976,1700.6717925826508,3.225711306432869,1696.7999389648437,1705.2454931640625,1616.2316796875
2024-08-09,1692.046142578125,1706.4253138751717,1665.5845180409044,1706.4253138751717,208392.0,47.828741678701114,-2.03768572189726,53.47320819769294,1698.778970804162,1700.3335317981598,-0.0014994550772516448,1698.38544921875,1706.995126953125,1618.441416015625
2024-08-12,1663.3876953125,1685.5554972895818,1657.646022261899,1667.5815642616124,81914.0,41.873049753041286,-3.27210105601565,52.11084477758816,1695.4083731382896,1698.8846754653887,-0.7035194430274232,1698.3885131835937,1708.7636962890624,1620.508856201172
2024-08-13,1653.0526123046875,1687.352965887343,1647.6105534763772,1672.5743497411706,183194.0,39.941467176196625,-4.490722181388872,51.227385322829434,1691.374491154137,1697.0873396551651,-0.10014195340833203,1697.3390380859375,1710.395341796875,1622.5659887695313
2024-08-14,1645.962890625,1661.3406132419798,1625.6423851888462,1657.596043865777,140571.0,38.62518453409519,-5.418215027201162,50.11815980356544,1687.0495768180288,1695.0824593010411,-0.3679940160961602,1694.7189636230469,1711.0827587890626,1624.5313531494141
2024-08-16,1663.4376220703125,1667.5816367439231,1632.6822973551114,1648.6091510564174,245038.0,43.562165879680336,-4.534618380454656,49.03110120251161,1684.8008192230081,1693.841485291993,0.2649069527502159,1693.7800537109374,1713.00982421875,1626.6142443847657
2024-08-19,1696.3399658203125,1713.3153476133837,1662.5888638507909,1690.7479778324698,221501.0,51.47665720543263,-1.5672960345851017,49.15219995680312,1685.8997855656085,1693.9394649205547,0.09859214312253578,1694.4414001464843,1712.843740234375,1628.9364086914063
2024-08-20,1710.2197265625,1738.6784546506751,1688.5511998983925,1697.5381666630792,200380.0,54.38282624199258,1.3401086477393367,49.221846727908805,1688.2159704224555,1694.5779065535721,-0.055798958378194784,1694.2541748046874,1713.2503076171874,1631.5696978759765
2024-08-21,1722.501953125,1728.5930950732854,1697.5881330531577,1707.5236752717392,120497.0,56.84587110073895,3.9525418637451892,47.92064067735301,1691.4813021084121,1695.672967203432,-0.5660328023102985,1695.4012573242187,1713.4479760742188,1634.244959716797
2024-08-22,1762.693603515625,1793.3990720374238,1721.103895756986,1722.7015542932347,319553.0,63.74447973358951,8.01525019796864,49.661678934716214,1698.2634260519562,1698.3012274509692,0.6507060156859905,1697.8377258300782,1714.5880297851563,1636.95197265625
2024-08-23,1841.7789306640625,1854.310805272945,1763.0431408285688,1777.4223120009922,686094.0,72.9184515953509,15.237824207048948,52.65850199347362,1711.9315693483472,1703.927804047561,2.568481323236658,1703.0726318359375,1717.7882592773437,1639.9794018554687
2024-08-26,1829.99609375,1907.2340558749177,1820.4100202562472,1877.2775000234797,567254.0,70.07349480630506,18.22859751053342,55.09889725241625,1723.1758097675524,1708.871658545696,1.682928963292552,1708.0978454589845,1720.0789892578125,1642.8871112060547
2024-08-27,1805.2818603515625,1864.6457173127103,1797.3932765922566,1839.332453046076,232156.0,64.39813395469531,17.5433806622411,55.967007500133214,1730.9954336326964,1712.652450773377,-0.05886435911310879,1712.4989624023438,1721.7747583007813,1645.848432006836
2024-08-28,1832.2926025390625,1852.7130602736795,1802.386024463957,1821.3585089319984,221059.0,67.49657271346959,17.851026791763402,55.56415237938959,1740.6427830523505,1717.3442214308548,-0.15497949719072235,1717.7987670898438,1724.0815161132812,1648.9124102783203
2024-08-29,1814.9677734375,1846.322325133234,1804.9822551836696,1846.322325133234,73076.0,63.66906768192433,15.894774197717393,54.548146491544934,1747.7213535652218,1721.1725960193505,-0.8718614316440756,1722.4969482421875,1724.8745141601562,1651.6114056396484
2024-08-30,1939.2376708984373,1972.8888195181,1809.875229850212,1815.866540955923,3272326.0,74.73583293398426,21.62212098882025,62.29567814699801,1765.9610028350517,1729.7241675832363,4.088518888589271,1734.0676696777343,1728.319375,1654.7276544189453
2024-09-02,2007.5885009765625,2047.03129918028,1957.9605226270207,1979.1297731586903,1958399.0,78.59747264863049,28.24725660502399,65.54553172805835,1788.9731455151957,1740.6208081084649,1.8795006241664036,1749.2681213378905,1732.8561352539064,1658.2723791503906
2024-09-03,1991.5616455078125,2019.8706873593835,1984.1724594920609,2017.074693482292,313334.0,75.67656782720626,29.638640325644005,63.41358145229152,1808.2672883716355,1750.4616252613805,-0.23984498055406966,1765.3897338867187,1737.1590795898437,1661.4227252197265
2024-09-04,1999.3004150390625,2036.696254017345,1972.0898778107864,1978.97990978124,329925.0,76.13770414391641,29.125785329031885,63.4987810775963,1826.460919482819,1760.2200091742309,-0.2343735403233342,1782.0031372070312,1740.6030444335938,1664.4796881103516
2024-09-05,1996.554443359375,2039.0428732413836,1988.216559808814,2017.873622825087,256850.0,75.59008561856389,26.710779855948154,62.59360481723724,1842.6603027091576,1769.4880262010993,-0.3397059373169275,1798.4617614746094,1744.2731909179688,1667.5722631835938
2024-09-06,1996.0052490234373,2066.003706933788,1991.112320747208,2034.0000724793097,517606.0,75.47316648058654,23.30945582017553,63.472017772190306,1857.2645833105175,1778.3710545470733,0.013217727202268178,1813.2103698730468,1748.3081494140624,1670.603529663086
2024-09-09,1974.736083984375,2012.031970632853,1937.3902209867465,2005.9908051688544,236307.0,70.89941568064478,18.09280235437614,64.26985576318432,1868.4523452794563,1786.0716439367716,-0.35516962555879333,1827.3448669433594,1751.618681640625,1673.470634765625
2024-09-10,2016.1260986328125,2048.928379610224,1978.131153167661,1978.131153167661,601001.0,74.17875883030547,15.9693264734235,64.97860146766037,1882.51651226549,1795.0933872581852,0.08699376144808427,1844.981787109375,1756.3261938476562,1676.5364672851563
2024-09-11,2016.5255126953125,2036.9459714471764,1998.1522559152952,2036.9459714471764,158635.0,74.20896296607762,13.243588799228917,63.108252472247564,1895.2792742111874,1803.7770000204257,-0.4923531129092214,1863.1554321289063,1761.1692822265625,1679.4729663085936
2024-09-12,2020.8193359375,2062.009600351297,2007.438716573462,2032.0530444139904,202802.0,74.55356805707437,10.501600051751069,62.49844042264668,1907.2354705660744,1812.2884641740366,-0.4393442757029605,1881.8982543945312,1766.7282348632812,1682.3985382080077
2024-09-13,2031.8533935546875,2041.3396363183865,2012.1319941248928,2031.953224362966,76611.0,75.46094247559866,8.299375768061935,60.12052626342147,1919.1038441840374,1820.8988535615133,-0.5909494124601654,1900.31904296875,1772.992314453125,1685.422392578125
2024-09-16,2120.574462890625,2170.8516442546797,2058.41461245141,2060.012392869091,1459401.0,81.2502978881709,11.489797269954181,65.75464943746223,1938.2915221560934,1832.6508382410864,1.1032329062411033,1921.5307678222657,1781.0218481445313,1688.9354565429687
2024-09-17,2172.14990234375,2185.8300140212787,2134.055002743542,2137.54993424152,568002.0,83.6632022992954,15.49624261800605,65.71899955840448,1960.5637488406321,1845.9645270294263,-0.051804830091988247,1944.6272766113282,1790.24935546875,1692.6617907714844
2024-09-18,2252.033935546875,2285.38546833346,2176.8429358404774,2176.8429358404774,1217312.0,86.55029229105395,21.575400665934396,69.11304001778343,1988.3228142412268,1861.8888175595223,0.7056169845759706,1971.1038757324218,1802.6146142578125,1696.765365600586
2024-09-19,2112.8857421875,2329.321856078334,2088.6208834298677,2295.670707428039,900598.0,65.0016451215794,14.60771566644975,81.36932091997505,2000.18595023611,1871.7318342116,0.2660614989815597,1988.6134826660157,1811.5748999023438,1700.2026055908202
2024-09-20,2126.7158203125,2148.4343234730422,2098.90605323348,2129.5615468681867,259725.0,65.91011137325333,9.557201727582395,79.09496015708841,2012.2364140529091,1881.7312062155568,-0.5218445024379571,2002.8603271484376,1820.892529296875,1703.461039428711
2024-09-23,2144.440185546875,2156.872107967325,2113.734714565396,2126.915550912224,202461.0,67.0891577956358,6.199831263583079,76.52656253171986,2024.8272494332869,1892.0335191305103,-0.5665162961997989,2018.5825317382812,1830.5746142578125,1706.6269256591797
2024-09-24,2146.237548828125,2170.8517547887045,2126.915472723064,2146.9364863762994,128907.0,67.2129966442233,3.0491345096919815,74.19868535557134,2036.3901350899382,1902.0023046088481,-0.6499168425063586,2035.6303161621095,1840.2328369140625,1709.8506408691405
