Price,Close,High,Low,Open,Volume,rsi,macd,atr,ema20,ema50,vol_z,sma20,sma50,sma200
2024-08-06,1503.950439453125,1525.0926901420096,1485.1837225495085,1485.1837225495085,2138704.0,55.79476265549899,-7.103961497194135,33.5848749643418,1497.0827707164644,1439.8356431833174,-0.6104902507203324,1502.1467407226562,1406.1684545898438,1365.1829315185546
2024-08-07,1515.21044921875,1534.594828141211,1510.8394902442883,1525.092692982442,1897787.0,58.044646565289064,-7.702915469675794,33.374840230323535,1498.8092162881105,1442.791517929805,-0.701603576574138,1505.7171630859375,1410.949873046875,1367.0626947021485
2024-08-08,1480.2901611328125,1522.242112718734,1477.1545260019575,1517.4910449511974,2373805.0,49.61145308010867,-10.256824693835668,34.21146497935589,1497.0454967495107,1444.262052957374,-0.4436434412786896,1508.5387756347657,1414.9367016601564,1368.8677801513672
2024-08-09,1510.7919921875,1522.2421118982377,1497.3940042888414,1505.9934833405937,2021762.0,55.66990090742224,-9.703717670529898,34.76435682121798,1498.354686791224,1446.8710701820848,-0.5756969037601203,1512.7935363769532,1419.6335205078126,1370.6783483886718
2024-08-12,1506.325927734375,1520.8166833867638,1495.4934708022147,1510.839441790037,1273739.0,54.63409812199828,-9.44164050484492,34.08998937574163,1499.1138525953334,1449.2026332233513,-0.8464794633976778,1514.5476928710937,1424.6417895507811,1372.3991326904297
2024-08-13,1513.357666015625,1528.3235297486287,1499.1044624603833,1499.437014011432,1973825.0,56.02155313117895,-8.620431415716745,33.7420663694919,1500.4704062544088,1451.718516862264,-0.5642262762814603,1516.2102294921874,1429.9368579101563,1374.1253497314453
2024-08-14,1545.1898193359375,1548.610564987774,1518.6788375466851,1520.4367094517945,3932148.0,61.72791702241298,-5.88946615016345,33.849982983967415,1504.729397976459,1455.3840581357415,1.2641612901318577,1519.466729736328,1436.05056640625,1376.0459411621093
2024-08-16,1585.19384765625,1590.6575758888432,1551.413707577591,1553.599245267777,3101056.0,67.44483394802558,-1.5697311670962293,34.67982395317729,1512.392678898344,1460.474638116938,0.5904962248490165,1523.5447021484374,1443.169921875,1378.1761547851563
2024-08-19,1594.9334716796875,1601.109859863136,1576.4518642048238,1582.1055885294488,1631947.0,68.67181584292933,1.5915404052826858,33.96397907497265,1520.2537067822816,1465.7475335507713,-1.0074965597723016,1528.1096557617188,1449.7268505859374,1380.340064086914
2024-08-20,1602.7728271484375,1610.6596466093677,1586.0965316826914,1596.3588851989773,2786109.0,69.66291020435042,3.7360923331248266,33.29248877866576,1528.1126706266773,1471.12107447617,0.6792339210707803,1533.889337158203,1455.42591796875,1382.6445098876952
2024-08-21,1593.74560546875,1604.7680589572774,1590.41985819247,1602.05997365945,1410370.0,67.03308185845728,4.046062268767496,31.939325349104454,1534.3634263259223,1475.929879613134,-1.1990708287460028,1537.6379272460938,1460.3032153320312,1384.9391369628906
2024-08-22,1592.7003173828125,1603.0101102459896,1589.707121779218,1603.0101102459896,1749127.0,66.71900069001038,3.6900691775880503,30.608158428937827,1539.9193207122928,1480.509112466847,-0.6550918610427714,1542.0302856445312,1465.4000659179687,1387.215610961914
2024-08-23,1578.7322998046875,1602.0125324219466,1574.6464510226854,1592.605510811716,2158185.0,62.50448796926666,2.1022162887152334,30.376581498246644,1543.6157949115684,1484.3610021663703,-0.019410117261388724,1545.5389526367187,1470.0280151367188,1389.251884765625
2024-08-26,1633.8447265625,1647.670380826445,1584.1010678485804,1587.8069240836155,2672708.0,70.43894497429419,4.229256612824614,33.13097432135455,1552.2090264973715,1490.2231090054343,0.7512319832812631,1549.534600830078,1475.5705590820312,1391.5819567871094
2024-08-27,1626.385498046875,1669.3826614240406,1620.209109937448,1639.9260412098497,3556487.0,68.33135080009333,4.570400872766513,34.27687269030013,1559.273452359229,1495.5628105364713,1.7710360924301296,1553.2998291015624,1480.862080078125,1393.822791748047
2024-08-28,1633.8447265625,1651.2336818230417,1608.759180340754,1627.2883455230583,2516461.0,69.31993817689118,4.715940939837026,34.86241760401352,1566.3754784738262,1500.9856307727862,0.3028588730507044,1557.5377868652345,1486.54984375,1396.1796405029297
2024-08-29,1664.6317138671875,1668.575123605034,1612.7500731996834,1628.6661514003576,5112407.0,73.05820285422443,6.20922512217016,36.35974851839474,1575.7332151779558,1507.4031242274687,2.7842380835909317,1562.728338623047,1492.7373608398439,1398.6237103271485
2024-08-30,1665.9619140625,1678.3622473431574,1655.462007890427,1664.631591887918,4792561.0,73.21008949516235,6.574953364489517,35.398355013704425,1584.3264245955315,1513.6211159857053,2.0386335930309607,1568.0827880859374,1498.788349609375,1401.10744140625
