Price,Close,High,Low,Open,Volume,rsi,macd,atr,ema20,ema50,vol_z,sma20,sma50,sma200
2024-08-06,9071.5419921875,9246.95260372917,8999.729341856897,9023.617728989664,27023.0,45.04133825579067,-108.6808338655758,278.5585968882082,9311.340376603264,8985.415849282928,-0.5775088396236077,9510.781689453124,8809.56203125,8095.342377929687
2024-08-07,9227.359375,9322.566871152312,9032.108094453626,9233.87491660374,19537.0,49.63418487206517,-97.50357524805025,279.4086097318138,9303.342185974383,8994.9038306836,-0.9896356137776202,9486.093994140625,8836.793662109376,8107.5846337890625
2024-08-08,9280.21875,9397.340400137862,9197.547819484082,9227.35890304524,20264.0,51.12633160519192,-83.44573974038317,273.72175051195427,9301.139953976823,9006.092651048948,-0.8499321676914761,9468.007568359375,8867.754853515626,8120.588686523438
2024-08-09,9332.2890625,9405.237289791816,9244.337449506756,9244.337449506756,9605.0,52.6155698183156,-68.17951581595929,265.6630426386046,9304.106535740935,9018.884667184282,-1.4446266261397258,9452.223583984374,8900.9134375,8133.580339355469
2024-08-12,9253.2705078125,9356.078979927248,9201.299451486928,9331.203474789683,13984.0,50.11970356810159,-61.16656847521004,257.74279162444145,9299.265009271561,9028.076268777546,-1.0520956615628334,9426.099560546874,8928.703662109376,8146.120776367187
2024-08-13,9031.021484375,9326.267348129482,9003.480576025508,9138.271006259472,38083.0,43.82310966058311,-68.69546821337454,262.3887902301224,9273.71800690046,9028.191767428427,0.4290442186597859,9388.59658203125,8952.695830078124,8157.597724609375
2024-08-14,9269.607421875,9338.113630506905,9033.0949083265,9060.7833082721,56696.0,50.94750423746163,-55.37825713275663,265.5818870802497,9273.326522612322,9037.65904799496,1.4859273932666914,9368.543359375,8980.260400390625,8170.146979980469
2024-08-16,9461.9970703125,9476.310247248448,9270.990191891398,9278.88711709744,20441.0,55.81379964015146,-32.51513885283866,261.3762398154782,9291.295146202816,9054.29975475251,-0.6407835081654827,9358.9091796875,9013.26494140625,8183.677385253906
2024-08-19,9483.861328125,9541.409973281005,9407.309744193466,9456.567196917658,11623.0,56.34385407714642,-15.675776787797297,252.28509619205394,9309.634782576357,9071.14530664947,-1.0605534582000609,9353.64296875,9044.433193359375,8196.360759277344
2024-08-20,9650.53515625,9671.413035684867,9472.262473850526,9484.206186390837,21525.0,60.257703637592925,5.782401138098614,248.4897723093602,9342.10148483099,9093.86647722204,-0.42092375169794066,9343.6484375,9077.331884765625,8209.662600097656
2024-08-21,9620.9208984375,9673.731575918278,9550.193689639957,9623.437850082184,18400.0,59.24144901405615,16.47086387779025,239.56463759285745,9368.655714698276,9114.53527805402,-0.6055197016140864,9344.060546875,9104.768173828124,8224.012978515624
2024-08-22,9753.5908203125,9772.444342492352,9614.45668508474,9614.505848068233,29193.0,62.30829550890762,30.16782769589051,233.73771043676848,9405.31620094725,9139.596279711215,0.22012518146232188,9362.786181640626,9133.955869140626,8239.954013671875
2024-08-23,9746.927734375,9793.518818779792,9698.459780787554,9762.57313079745,29951.0,62.055748085017605,36.07177859615655,223.83209097644485,9437.850632702275,9163.413199501952,0.2525024060119083,9385.702099609374,9163.817744140624,8255.5596875
2024-08-26,9784.1904296875,9797.12125703931,9634.345526834144,9728.023172606792,69355.0,62.9599230667869,39.502750974014305,219.47092234992496,9470.835375272298,9187.75740460727,2.4927258886547183,9406.986767578124,9195.048154296876,8271.03018310547
2024-08-27,9806.59765625,9868.194051526438,9675.508905358629,9784.190904680225,35085.0,63.522816666233275,40.16577501152673,217.55765262263094,9502.81273536541,9212.02564976973,0.3466381838467696,9421.403564453125,9228.64287109375,8285.962099609374
2024-08-28,9843.9599609375,10274.885030918676,9737.992535775662,9856.348067415023,189405.0,64.49179351931659,39.9219980599332,240.36728423122977,9535.302947324657,9236.807387462584,3.8908950617508453,9436.077001953125,9262.012021484376,8301.993854980468
2024-08-29,9929.9873046875,10082.39833278808,9810.20121703849,9821.79982487188,62522.0,66.68613715458119,42.13733380024749,242.6408436253984,9572.891933740166,9263.990913628268,0.5958995881522504,9457.798486328125,9297.480810546875,8317.922553710938
2024-08-30,9928.1123046875,10155.444824079032,9822.786882232742,10078.943368609933,112815.0,66.58954732336633,40.07210044528094,249.07063635546206,9606.72244525896,9290.034889748238,1.6622598229691756,9489.6453125,9334.564326171874,8333.482478027343
2024-09-02,10494.2724609375,10610.160215081109,9969.916474490696,10068.52970606486,301690.0,77.28721243960402,71.5914964704092,279.99758450104395,9691.251018180727,9337.259892539974,3.428138438150188,9548.70693359375,9382.065166015625,8351.48893310547
2024-09-03,10763.41015625,10837.640478046753,10432.33119903876,10463.425340380458,201716.0,80.48592058753323,103.39033766528689,288.9484198229689,9793.361412282562,9393.187353861937,1.7509909518473912,9636.68359375,9435.32390625,8370.522048339844
2024-09-04,10925.0986328125,11040.887090505214,10465.447905361423,10488.10239934,139699.0,82.1154816873429,126.60457626537234,309.41204591731326,9901.14590947589,9453.262305977645,0.8745705025403382,9729.36142578125,9482.00623046875,8390.041623535157
2024-09-05,10755.3154296875,10985.214070135522,10711.289496382811,10815.825422012356,47122.0,75.03017166449982,121.77891786514829,306.8772264769845,9982.495387591282,9504.323212789795,-0.3083776768961337,9805.759228515624,9527.5231640625,8408.9916796875
2024-09-06,10555.6220703125,10756.993647517407,10453.751550224591,10710.20398369248,71606.0,67.6379062400292,97.44500915211609,306.61757439240097,10037.078881183777,9545.550618967156,-0.031024989054470667,9869.52939453125,9571.172109375,8426.624235839843
2024-09-09,10223.654296875,10622.695766532268,10127.90408646868,10512.78083327126,72041.0,57.496463739763236,53.49578980996472,320.0585819403429,10054.847968392465,9572.14292006158,-0.06673854112845808,9914.09765625,9609.23923828125,8442.658000488282
2024-09-10,10210.57421875,10389.390576110389,10132.889000543017,10349.510724554042,109379.0,57.132971215604314,19.784704486736928,315.518795770845,10069.679039855087,9597.179441578774,0.36452192481402323,9961.962841796874,9644.92541015625,8458.345493164063
