Price,Close,High,Low,Open,Volume
Ticker,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS
Date,,,,,
2023-10-11,946.3272094726562,950.9828079259117,935.4802386555808,935.8642260744126,535266
2023-10-12,937.8319702148438,945.5112493977698,933.7523531489143,945.4152818432834,726290
2023-10-13,943.5433959960938,946.615119224696,931.1125517575572,937.6879107753915,519593
2023-10-16,946.9992065429688,949.5429914991178,939.1759751318118,943.5915377326945,500836
2023-10-17,957.174072265625,967.3490926227372,946.5190384244003,947.9109193400675,1231593
2023-10-18,959.3819580078125,966.1972948393193,956.3102346206157,959.9098967333658,569038
2023-10-19,944.4553833007812,958.9499994975254,939.2238625768632,958.9499994975254,950305
2023-10-20,948.5350341796875,956.118287580984,940.9517221901376,940.9517221901376,764123
2023-10-23,941.5276489257812,954.8704206363735,939.1759164241207,952.6146556941978,744252
2023-10-25,935.9121704101562,950.310819185697,933.8003568720932,943.351472277519,720572
2023-10-26,925.1611328125,937.927922529018,921.321493283427,937.927922529018,652068
2023-10-27,947.6709594726562,951.6546086175634,924.7290915892482,929.8646442232576,783105
2023-10-30,938.98388671875,950.1668020296744,934.0403272414787,943.6874101300042,537204
2023-10-31,952.086669921875,957.7981458987134,939.7038665969251,939.7038665969251,502123
2023-11-01,935.5762329101562,958.4220774337222,934.0883256540969,956.0702863971229,431560
2023-11-02,951.4146728515625,967.1091754899717,938.215912392022,961.877655081086,2797429
2023-11-03,979.7800903320312,982.0838390417956,945.991248627875,955.1583768639497,1055527
2023-11-06,984.0996704101562,988.7072852118453,978.1002915881461,985.6356201283938,746619
2023-11-07,980.4039306640625,986.3554422148005,969.7489544513445,986.3554422148005,467035
2023-11-08,974.7884521484375,986.8353676300281,972.1007162875388,986.7873252669559,466572
2023-11-09,952.9872436523438,982.2164177953927,950.9132019583394,982.2164177953927,1182374
2023-11-10,949.5145263671875,954.5789897678274,941.5560838804678,952.9873365973765,748668
2023-11-13,946.0416870117188,953.0836903571487,942.4724346952777,953.0354691524975,1010989
2023-11-15,952.890625,955.0128876370441,946.3309522948891,951.1542497071974,1256912
2023-11-16,945.1734008789062,953.0353996425899,939.8677734349382,952.0225189061887,1180174
2023-11-17,961.7174072265625,968.180638370788,943.4370958934871,947.199291913034,947219
2023-11-20,962.1515502929688,971.8945891239932,956.7494209719392,966.5407398875758,260372
2023-11-21,965.0935668945312,968.8074822579711,958.3409506859928,966.7334997493758,427198
2023-11-22,972.9556274414062,977.6824829278867,961.3314912947063,965.0936872025701,553643
2023-11-23,975.1260986328125,977.9718561278297,965.7689479461575,972.9556146095508,459008
2023-11-24,973.8238525390625,979.8047537507914,967.7465089199462,975.1261194295344,720428
2023-11-28,966.3477172851562,974.2579374777941,960.8973672026659,973.8238288987923,1249480
2023-11-29,965.7206420898438,984.869169288648,963.3572733190003,971.2192132443105,2194759
2023-11-30,972.56982421875,976.9590136399224,963.0678917954857,965.7207057056411,1837947
2023-12-01,989.1619873046875,992.6347383482318,972.3768865452067,977.200184593546,1567362
2023-12-04,1004.93408203125,1007.1045660097192,991.7664556772783,1003.245927825774,979451
2023-12-05,1009.0822143554688,1016.558326201184,1000.4002780185092,1007.1046150873088,767574
2023-12-06,1001.9918212890625,1011.5419743262905,993.6957727615999,1011.5419743262905,464434
2023-12-07,983.1328735351562,1006.911756677353,980.865888105276,1005.657652071051,781180
2023-12-08,985.4479370117188,990.6570631781032,979.8047022785993,983.0362881722411,563822
2023-12-11,1006.2364501953125,1008.7928218008618,981.5411868825024,989.9336786751924,809029
2023-12-12,995.1428833007812,1027.3625395477175,989.9819776627653,1016.2689534399252,1293038
2023-12-13,1009.0339965820312,1012.6031901939962,983.952845615365,1001.6543266886549,1354067
2023-12-14,1007.5870361328125,1014.0502088886805,1003.2460675712064,1012.8926643747757,898052
2023-12-15,1005.3201293945312,1009.8058205485102,998.42278899178,1007.1047262873607,1045194
2023-12-18,994.1781616210938,1013.4713536485021,990.0783583152695,1005.1753046279763,758159
2023-12-19,1013.2303466796875,1020.5617372415817,990.9950100560718,996.4935235384132,1062259
2023-12-20,1013.2303466796875,1031.5107196287856,1004.0660790382403,1018.584255404323,1526082
2023-12-21,1034.9832763671875,1037.0090379132473,989.547834164294,1008.0692508086915,2398325
2023-12-22,1036.2855224609375,1040.1441606641897,1027.4107016959742,1038.1183991587409,1348188
2023-12-26,1054.4212646484375,1057.2669634786369,1036.2856163475599,1041.83240926727,576355
2023-12-27,1064.4534912109375,1078.4893342103767,1058.713814218147,1063.3442269773795,1251336
2023-12-28,1073.1837158203125,1079.4057226207551,1064.0677304603546,1071.7367265405549,2301621
2023-12-29,1091.222900390625,1098.5544076092326,1068.842844609622,1074.100192365516,1158127
2024-01-01,1104.34228515625,1108.538530591307,1087.6053479828101,1094.6956897854102,686392
2024-01-02,1118.185302734375,1120.934559298432,1096.1428523786067,1108.3939833338195,1201742
2024-01-03,1126.81884765625,1132.0280330125952,1114.1818305322092,1118.0404689063466,1503336
2024-01-04,1159.520751953125,1164.6816568735385,1125.8059485724782,1126.8187704224902,1531104
2024-01-05,1176.739990234375,1186.5313087316727,1136.5618943183395,1159.5208399150167,2079251
2024-01-08,1133.86083984375,1142.3497730893919,1108.393804594243,1142.3497730893919,4764515
2024-01-09,1121.609619140625,1154.8422115128808,1116.3039915803454,1138.7323262669825,1429012
2024-01-10,1100.966064453125,1128.3141409560922,1091.8017981210205,1120.693306454977,1508578
2024-01-11,1114.2783203125,1128.073000189025,1104.7281663792367,1106.4646008239401,815483
2024-01-12,1114.6641845703125,1126.5777072582937,1109.5997215941168,1121.706246858781,912952
2024-01-15,1093.924072265625,1120.2593285152836,1090.354878567987,1104.5353286985367,941288
2024-01-16,1083.1197509765625,1094.0686129249223,1077.910566042227,1093.9238904463568,1682153
2024-01-17,1061.6077880859375,1083.843236838049,1057.5562652566389,1062.6688899930123,1949800
2024-01-18,1064.8876953125,1076.41532977312,1037.5877830855668,1060.9326147291256,2486764
2024-01-19,1108.635009765625,1113.651192422325,1074.1484301710016,1075.595419524622,1538601
2024-01-23,1090.4512939453125,1116.4488244587844,1085.0973857753038,1103.5706416585235,1998376
2024-01-24,1122.2366943359375,1127.6870444923136,1085.2420231427311,1097.2519877629923,1406219
2024-01-25,1116.400634765625,1127.1083330868785,1080.659948439983,1122.2367548621778,1713542
2024-01-29,1126.81884765625,1139.2629799641031,1115.8699848208944,1124.6002012448996,2800570
2024-01-30,1130.3880615234375,1138.4429448849762,1114.0852922444844,1138.4429448849762,2259825
2024-01-31,1123.056640625,1133.475011235041,1109.5032441231592,1133.475011235041,1918126
2024-02-01,1210.2138671875,1267.8522839505445,1167.238230682572,1169.2158301593931,8781324
2024-02-02,1193.1392822265625,1217.062889003492,1189.6182509006405,1212.5771980132793,1527367
2024-02-05,1175.3895263671875,1199.0719683391603,1165.8876521806044,1197.1909290874908,2290338
2024-02-06,1193.332275390625,1195.695644446953,1167.720514403418,1174.0390822571526,753495
2024-02-07,1194.200439453125,1205.245863773104,1191.1135754873692,1204.8599763383065,710759
2024-02-08,1174.135498046875,1200.1813081864484,1171.4826840511778,1200.1813081864484,712653
2024-02-09,1175.5823974609375,1179.8269230802246,1156.1927638377947,1174.1354081195643,701591
2024-02-12,1157.0126953125,1184.6019350698718,1152.7681697137598,1184.6019350698718,686352
2024-02-13,1155.5657958984375,1161.59491859413,1148.9096208911326,1155.662238310308,793689
2024-02-14,1158.17041015625,1163.427876165447,1133.475145432556,1133.475145432556,1451119
2024-02-15,1188.2677001953125,1191.3062836223944,1160.3407351130274,1163.8617660792797,996351
2024-02-16,1197.4803466796875,1201.773153183582,1185.663264845129,1186.5314821638292,803539
2024-02-19,1186.5313720703125,1196.3708534191053,1179.6340320066101,1191.3546703307609,690704
2024-02-20,1184.16796875,1205.2457579868112,1175.6306368710714,1191.3546358475312,937389
2024-02-21,1192.4156494140625,1205.8244407464213,1181.3220645591955,1184.312485620988,875759
2024-02-22,1211.9500732421875,1217.0628162598625,1179.3928115183217,1198.9271685526412,656729
2024-02-23,1206.740966796875,1220.2944822596733,1193.0428465886569,1215.664068742252,520711
2024-02-26,1208.4288330078125,1212.8180805609525,1195.3094881791685,1206.74067898834,399577
2024-02-27,1221.307373046875,1225.1177314871684,1197.624932001039,1210.599556936709,871412
2024-02-28,1190.4383544921875,1233.2209888014102,1186.5797156772621,1231.870441664924,639686
