Price,Close,High,Low,Open,Volume
Ticker,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
Date,,,,,
2023-10-11,489.6645812988281,497.6783361727502,478.8419051223872,478.8419051223872,6738294
2023-10-12,487.2852783203125,500.5699139231626,474.892888717867,494.0928330255797,4084977
2023-10-13,490.193359375,493.2501285415812,481.7995730209051,487.1035216503188,2059107
2023-10-16,489.416748046875,501.9743892897094,485.8477641563485,490.242917412941,2871741
2023-10-17,489.1358642578125,497.7444601433956,484.1458702443977,492.60573325479623,2544957
2023-10-18,491.630859375,494.04326061384046,484.4597927748139,488.4253573275541,1873095
2023-10-19,508.1210021972656,511.5578329153044,486.77305418878774,490.73861878503044,4268166
2023-10-20,524.7102661132812,526.7591249458133,508.18706071390073,512.2187622836815,5452644
2023-10-23,564.151123046875,594.1737437041395,539.5811537266082,541.9605166957291,21342201
2023-10-25,591.1004028320312,604.0876015681397,560.1689895294983,578.3114339009803,14478069
2023-10-26,594.5703125,604.6659950007727,524.1650229486733,584.9207681107458,19530813
2023-10-27,615.6373291015625,632.1109156438156,608.4001864655992,611.0273364687397,8973864
2023-10-30,627.1209716796875,632.1440644883178,587.2339975085173,614.9929493852687,6514644
2023-10-31,615.6539306640625,643.0494021934228,611.3909606374141,627.8810685374046,6278130
2023-11-01,593.0502319335938,624.5764602038444,588.7872618468443,620.6108953771533,5317038
2023-11-02,585.2677612304688,614.6625340379438,578.4767558244198,601.0474244112944,4678050
2023-11-03,594.7024536132812,602.5675059061599,589.0680918326119,593.1823286425034,2812053
2023-11-06,615.7364501953125,621.0734670264401,586.3912987284964,600.7829883933781,3649422
2023-11-07,666.2313842773438,671.2874550319972,611.3579073135526,617.2732160192828,12124032
2023-11-08,684.2911987304688,688.8185353580275,665.8843864776371,670.9074186632414,6931857
2023-11-09,648.8489379882812,684.720787774533,644.7676791334648,684.0598402227723,5069688
2023-11-10,664.4799194335938,679.1029389213155,649.4107618256597,651.0135431261049,5080581
2023-11-13,767.3037109375,776.5897131275736,697.2784212163418,705.4739173465215,14338647
2023-11-15,760.8431396484375,787.4950057572125,742.0562655137813,786.1731710787288,9579432
2023-11-16,768.7412109375,775.2678489159724,747.3106074797201,760.3969822487862,5648085
2023-11-17,796.84716796875,807.9837994221696,769.3195439896976,773.1694745847294,7361538
2023-11-20,747.83935546875,817.8976821500968,743.559866560696,809.3386438242765,7385322
2023-11-21,710.3152465820312,774.9209239750135,706.5314531261175,760.0665757355218,8604531
2023-11-22,690.256103515625,734.9017445607502,685.8774390026525,713.8842396120837,7981014
2023-11-23,701.3596801757812,711.0753013300738,691.0822263301613,693.7094370778246,4707639
2023-11-24,717.3375244140625,722.6580221591903,684.5059846537508,704.0198819199431,4394775
2023-11-28,776.1766967773438,783.1659924817859,741.8910448577477,741.8910448577477,8860251
2023-11-29,802.2337036132812,806.9923688707735,766.6757766278824,782.2075909570518,6087018
2023-11-30,818.5421142578125,840.7987968155975,793.112907458538,801.3084034682954,8609592
2023-12-01,825.7131958007812,850.9440522189876,817.9307389494157,826.1592734115442,5609913
2023-12-04,830.091796875,857.5533438015711,820.3926948695221,849.9526581567393,3940764
2023-12-05,807.6697998046875,834.1399535452489,802.035377739446,833.429448541919,3617958
2023-12-06,821.5658569335938,832.5867936308207,791.4770992682378,808.6447336983426,3824400
2023-12-07,814.2955932617188,832.4380992078704,811.2718624405975,823.8460226445615,2448381
2023-12-08,798.9456176757812,821.2023001631546,796.4175218834848,816.4436348354005,1871181
2023-12-11,777.7132568359375,812.5440975224274,756.1174627423505,801.5066425380256,2780244
2023-12-12,762.1484985351562,787.4950505590779,760.0666012343879,782.0423989992674,2444340
2023-12-13,781.447509765625,801.3744465274525,765.6513288840802,765.6513288840802,4251378
2023-12-14,776.8375854492188,799.0612912419618,773.3181588614485,788.4864318165799,2034471
2023-12-15,764.5938720703125,783.8599220509509,763.3711523377821,781.166634809157,1786983
2023-12-18,783.7772827148438,790.700501461773,751.8379571286737,769.2204006874215,2943834
2023-12-19,793.2285766601562,799.7222372854161,771.4014515865011,786.5036479023743,2421657
2023-12-20,763.949462890625,815.5844580171567,751.8049215247877,796.7480265109601,4709628
2023-12-21,771.2692260742188,774.2268801793919,733.6789605860877,759.4055713519772,2792838
2023-12-22,766.6427001953125,785.8426728027192,760.9587207091517,775.1356008687525,1609812
2023-12-26,763.5694580078125,780.6874740975761,760.0995890638102,770.9718531563122,2052435
2023-12-27,749.0950927734375,769.9639238868343,746.1870565801704,767.4027898658138,2217552
2023-12-28,741.3292236328125,760.3969834000318,738.2559353874923,752.465854498858,1605993
2023-12-29,734.0260009765625,741.8579544283049,727.6810736779385,741.5605491976812,1941252
2024-01-01,728.028076171875,736.1905341126131,723.7155488177373,735.2817992198891,1464168
2024-01-02,738.9003295898438,760.0665669036262,727.1854069945889,731.7127437674704,2802495
2024-01-03,744.650390625,751.4744946387194,730.3248368592494,739.8421677325824,1572360
2024-01-04,752.4989013671875,758.0672471184517,740.2387260390947,745.1956816587544,1470315
2024-01-05,761.3057861328125,763.3711641342675,750.780484779721,755.7704786937625,1595589
2024-01-08,751.8379516601562,766.6592610230658,748.0871966531574,763.3546441225201,2507454
2024-01-09,760.39697265625,762.0493113238855,752.6310958868133,756.2000796380302,1248519
2024-01-10,746.6992797851562,766.6427361177722,740.9822617301671,760.0665406687802,1391607
2024-01-11,745.4600830078125,756.4314624832666,744.8982503045232,748.5003331256439,1130652
