Price,Close,High,Low,Open,Volume
Ticker,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Date,,,,,
2023-11-21,111095.1015625,111409.79698514825,110545.186810974,111060.90908389824,2888
2023-11-22,110859.2734375,111445.68612184988,110280.83640182557,110664.22053732502,3222
2023-11-23,111039.671875,111659.03082080244,110779.76231738647,110861.51271345215,1854
2023-11-24,111108.96875,111210.4557680593,110430.98406381372,110662.12989918944,2854
2023-11-28,111207.421875,111459.69851540936,110861.5248203356,111060.91605202685,3104
2023-11-29,111924.8203125,112153.82424738962,111260.34906247268,111260.34906247268,5354
2023-11-30,111343.0390625,112646.01384693211,111103.97212464742,111858.4653242884,13163
2023-12-01,111070.1796875,111758.78039099912,110772.29231609374,111311.14709576666,3677
2023-12-04,111167.2421875,111758.63970852064,110518.77671393732,111659.09207627825,4689
2023-12-05,113383.671875,114110.60087428948,110647.22203555363,111350.02936990006,7340
2023-12-06,113741.5703125,114151.42050063216,113105.41110199335,113373.84151729877,3569
2023-12-07,117051.15625,118637.76500512965,113497.56107892428,113742.7110036575,11242
2023-12-08,117590.375,117740.31564318531,116665.05173199603,117092.49666981795,7684
2023-12-11,118688.0859375,119235.96009517499,117258.10027137373,117590.98238483185,9161
2023-12-12,119139.140625,119984.66063028938,118538.07736488609,118688.07252191754,8705
2023-12-13,119420.6328125,119702.47541069612,118783.3286408646,119136.25109179762,3862
2023-12-14,120191.8203125,120631.68043134555,119186.14091055686,119584.87659289173,4276
2023-12-15,119718.5078125,120824.43574675053,119486.5675630895,120192.80961672787,4857
2023-12-18,119055.1484375,119910.88725235085,118949.17512096066,119720.46863977157,3968
2023-12-19,118423.0390625,119634.73800956288,118206.55159225418,118949.57989542061,4139
2023-12-20,116961.84375,119234.00012353226,116643.86149243522,119136.25169526503,4608
2023-12-21,117217.3125,117369.5975397744,115148.47287925129,116644.81047649456,4166
2023-12-22,119180.421875,120332.56047983447,117541.17672662731,119295.77281695396,12705
2023-12-26,119903.2578125,120132.20721191114,119336.63628306438,119913.87383670131,2962
2023-12-27,120670.1171875,120974.53928923189,119634.73154923398,119903.26323150111,4444
2023-12-28,125478.2421875,126245.15066738235,120631.68809329065,120863.97886457773,13240
2023-12-29,129184.8203125,130002.42554628213,124703.89998592115,125716.16089309246,17516
2024-01-01,129029.5859375,130336.40057947864,128607.32832498723,129175.59326409764,9043
2024-01-02,129596.609375,129873.06996634066,126869.73980657278,129055.963213926,8846
2024-01-03,130198.328125,130556.38334307734,128607.33420836911,129345.08170692874,7203
2024-01-04,131109.453125,131548.36306694942,129752.84505343235,130102.77665962029,6833
2024-01-05,132297.3125,133093.6778680421,131199.41466263504,131199.41466263504,8182
2024-01-08,131519.03125,133193.27870327607,130800.63096668711,132994.93118587672,7613
2024-01-09,131291.59375,132694.85618540453,130802.83602464393,131598.2044813929,5777
2024-01-10,131427.15625,131797.21395568168,129813.67599073511,131696.92638583915,5915
2024-01-11,132962.0625,133218.28025885145,131600.92123354325,132055.82925954877,4736
2024-01-12,133942.125,134230.05834610693,132257.51864956788,133460.5018018322,6940
2024-01-15,135537.34375,136383.55702978445,133243.2385656925,134288.99885344852,8379
2024-01-16,136178.921875,137380.54994125527,134803.71440607833,134803.71440607833,7490
2024-01-17,134467.75,149796.8078423361,133592.1732454466,135814.341811617,37455
2024-01-18,137168.390625,137530.036421768,133342.86786414206,135984.80132088956,14497
2024-01-19,139007.53125,139569.81447036567,137613.17915175777,138572.20415347023,10260
2024-01-23,140568.078125,147399.76700177047,139395.65767087767,145342.2519767673,22069
2024-01-24,139345.609375,141567.62220000033,135690.97051514604,141468.08235611208,17366
2024-01-25,136441.359375,140171.96877783773,135718.65972977664,140029.4508002081,13504
2024-01-29,143435.640625,143711.20549071397,135918.04727456305,136440.56125368364,26375
2024-01-30,140191.796875,144309.38092730066,139577.8277536843,144209.6853273509,13414
2024-01-31,142143.40625,142410.13872286712,140072.4170073008,140570.80156239693,11634
2024-02-01,142044.09375,143910.59787934064,141269.66144856563,143063.1852835842,12544
2024-02-02,140512.84375,143062.66825151828,140019.80218104488,142564.73536624925,12058
2024-02-05,141214.59375,143536.09948112883,139983.89818341722,142450.07159034951,19822
2024-02-06,142951.25,143162.90067150764,141329.5918079076,141812.02511155017,8245
2024-02-07,142561.53125,144386.70865984148,142098.1491626506,143945.50884607882,7534
2024-02-08,142049.390625,143412.13616023303,141577.7836535181,143412.13616023303,7121
2024-02-09,136666.078125,143312.4418550576,135885.11878152593,143312.4418550576,26614
2024-02-12,143365.03125,144328.93204071934,137136.29867018363,137181.1616954474,40809
2024-02-13,144187.171875,144963.89412530302,142066.833223878,144361.23417544694,15951
2024-02-14,146836.1875,147584.90156571975,142333.84007958183,143661.3806527503,11908
2024-02-15,148057.796875,149742.2165411719,146602.39672138737,147549.5050307061,16290
2024-02-16,147603.828125,148745.84126960003,147050.9225358136,148394.91274328035,9418
2024-02-19,148449.046875,149094.7316967449,147650.18910145253,148544.86369860804,11657
2024-02-20,148173.703125,148484.70672178708,146681.71146476103,147902.43757857123,6520
2024-02-21,149233.328125,150338.72545256632,148250.3563554571,148250.3563554571,12528
2024-02-22,149710.421875,150284.1816370547,148452.78322192762,148754.8202556613,7334
2024-02-23,150269.234375,150987.0572229018,149596.27545509205,149710.429227432,7594
2024-02-26,147926.125,150767.507757174,146929.553615639,150393.89084901576,24255
2024-02-27,146704.203125,149197.4847640776,145666.19514807785,148449.7526319489,11115
2024-02-28,145586.875,148050.99564318502,145259.4617185997,147054.0192415474,9984
2024-02-29,145639.84375,146642.66173312845,144309.03613371006,145857.63634374164,58201
2024-03-01,144747.0,147054.0031407987,143664.28374636674,145639.83900317954,8313
2024-03-04,145703.890625,146356.11561271595,144178.47020721817,145184.66850205557,9680
2024-03-05,144956.625,146700.04068731624,144561.57311484992,146056.99093104672,4157
2024-03-06,145299.40625,145708.02629614633,143564.5741788196,145139.79658994832,5515
2024-03-07,143521.375,145295.2450878498,143094.2173872512,145295.2450878498,7336
2024-03-11,144512.40625,144897.8310313171,143450.62655981438,144063.0659453726,10522
2024-03-12,141846.4375,144207.1213208509,141171.82733551908,144207.1213208509,6303
2024-03-13,138637.234375,143066.09907779965,137330.40095625698,141846.45435205952,9846
2024-03-14,139877.484375,142491.260471334,138480.01946474946,138679.4147411566,7838
2024-03-15,140884.734375,142201.49056840775,137129.9198450168,140075.1430428072,23415
2024-03-18,136598.453125,140872.7394097447,135887.85832659734,140872.7394097447,16839
2024-03-19,132278.5625,136575.77947557936,131750.57009754985,136575.77947557936,13171
2024-03-20,131114.984375,133633.73562501153,129222.66908162337,132278.84500956457,14354
2024-03-21,131185.71875,132567.83939697169,130649.29879059251,131622.7993720722,10316
2024-03-22,130905.9140625,132348.49183341573,130105.388938915,131301.76033145675,11040
2024-03-26,131247.328125,131917.23377574875,130304.82739048105,131595.86475019425,7707
2024-03-27,131410.859375,133439.20773802465,130867.10224825096,131600.8768342358,7985
