Price,Close,High,Low,Open,Volume
Ticker,SANOFI.NS,SANOFI.NS,SANOFI.NS,SANOFI.NS,SANOFI.NS
Date,,,,,
2023-10-11,7070.58203125,7081.864161340509,7016.496132861894,7016.496132861894,78886
2023-10-12,7083.14306640625,7150.502080655951,7045.979903325931,7070.581444187449,13629
2023-10-13,7085.845703125,7136.1870936147825,7025.075795178011,7025.075795178011,7803
2023-10-16,7121.9658203125,7141.210988556821,7085.940035604606,7129.265967116102,39023
2023-10-17,7047.6865234375,7155.811561884216,7019.387227813554,7148.274403044488,4948
2023-10-18,7074.990234375,7088.9262469404775,6981.512711525486,7066.6471433779025,6761
2023-10-19,7066.26806640625,7081.815944077655,6989.049455801934,7013.272333549623,5949
2023-10-20,7087.40966796875,7108.361599519104,7037.826994400813,7037.826994400813,6853
2023-10-23,7088.31005859375,7110.352150259555,7018.5337102431595,7087.40922882263,29531
2023-10-25,7084.9453125,7110.400005150035,7023.890712896478,7087.599659042069,11481
2023-10-26,6944.8232421875,7072.430458048132,6873.387809790588,7072.430458048132,22423
2023-10-27,7104.71142578125,7121.6818373896485,6921.691137838913,6921.691137838913,23460
2023-10-30,7072.52490234375,7119.737453673303,6962.788471635068,6991.84601707587,16184
2023-10-31,7167.4248046875,7181.455714515455,7042.898744038571,7067.737296616551,23781
2023-11-01,7198.89990234375,7242.08372037278,7134.053580981068,7167.425020106699,19393
2023-11-02,7205.962890625,7239.28664897359,7141.685028434695,7205.156958119341,23705
2023-11-03,7229.6640625,7243.078834512623,7162.068035942866,7205.156955797897,19448
2023-11-06,7298.77685546875,7315.746804219094,7150.217705113912,7243.079094110245,33616
2023-11-07,7373.103515625,7394.766481811482,7255.687803968908,7298.729507411844,16185
2023-11-08,7375.99560546875,7395.951810061599,7337.883930123605,7373.103784311443,19559
2023-11-09,7390.0263671875,7451.696639390325,7342.197210857912,7413.727542194516,8770
2023-11-10,7351.48828125,7439.419639713171,7291.429411754705,7348.359448429853,25830
2023-11-13,7392.1591796875,7419.131300940917,7319.0174491001335,7399.269531907534,6010
2023-11-15,7391.92236328125,7430.792289777919,7372.961423526777,7430.792289777919,4959
2023-11-16,7306.314453125,7408.940547238774,7297.165428676816,7383.674722791198,11591
2023-11-17,7303.232421875,7337.8361353592045,7245.543672702869,7306.597803363524,7903
2023-11-20,7327.50244140625,7356.797463882076,7285.504144693941,7303.7068321630395,10107
2023-11-21,7331.95849609375,7379.59785790771,7158.228883110504,7356.7975126925285,20369
2023-11-22,7453.45068359375,7578.450774248035,7307.5935587523245,7332.195563788497,48449
2023-11-23,7570.060546875,7660.219910934182,7471.605771402368,7489.571447571787,42808
2023-11-24,7612.34326171875,7629.265992974068,7556.550604100586,7608.314062034796,31910
2023-11-28,7607.4130859375,7650.691800276652,7502.13265550331,7614.713232742879,8704
2023-11-29,7627.2275390625,7660.219387894446,7502.369570062216,7612.81704019708,21537
2023-11-30,7625.8056640625,7657.280545992045,7534.224233381467,7631.730957676521,17608
2023-12-01,7791.76123046875,7808.115041112167,7585.608226496881,7631.778300261407,19915
2023-12-04,7683.77880859375,7847.7432592408395,7639.3627141300485,7821.38773784722,18875
2023-12-05,7750.47412109375,7773.131889194269,7647.136996740072,7665.007312593308,15011
2023-12-06,7787.54296875,7811.860746759931,7743.221767619588,7789.5816403093495,37016
2023-12-07,7779.62646484375,7803.422074212977,7685.058776593406,7802.426810028403,11485
2023-12-08,7707.8115234375,7849.828771849748,7680.175584423154,7773.985015599992,9888
2023-12-11,7729.71142578125,7792.94634589451,7641.258825779775,7736.063525851485,9128
2023-12-12,7690.462890625,7795.980806661483,7669.700752493308,7729.759626617494,31331
2023-12-13,7753.5078125,7773.037674089456,7671.596640899119,7717.102898778897,40171
2023-12-14,7664.53271484375,7802.426327634247,7638.556321232391,7793.230087137352,7368
2023-12-15,7627.939453125,7778.726153357673,7510.760743533746,7703.8776525545,20689
2023-12-18,7690.3671875,7743.078691350272,7522.515657468991,7631.683172934114,26989
2023-12-19,7645.71484375,7709.802450767375,7612.62763304261,7698.141657805833,11574
2023-12-20,7534.84033203125,7678.8485746925435,7446.197940027862,7678.8485746925435,14443
2023-12-21,7531.095703125,7577.881915963404,7457.811853928433,7489.571428975354,20502
2023-12-22,7593.3349609375,7652.5878963432715,7539.912421792945,7540.765571480077,12185
2023-12-26,7597.12744140625,7631.683476917684,7570.15531900529,7622.297904170637,5700
2023-12-27,7583.1435546875,7635.475470170463,7566.552732558074,7631.683282255166,25439
2023-12-28,7573.14111328125,7633.626786137647,7546.45368435459,7593.856031618124,12892
2023-12-29,7648.416015625,7657.375244502262,7527.492811854397,7573.1411800891665,10122
2024-01-01,7701.98095703125,7744.453739893271,7608.646008697663,7648.416302144326,7384
2024-01-02,7873.72021484375,7986.395231683246,7688.377024336343,7701.933911417745,17412
2024-01-03,7930.5556640625,7957.337991581781,7849.8290923770655,7944.5865743762,17554
2024-01-04,7926.66845703125,7948.9003451119315,7869.738417887071,7929.465380942954,4535
2024-01-05,7979.94873046875,8001.516800042324,7867.510724912764,7949.374214260058,8763
2024-01-08,7992.9365234375,8039.4380406178725,7930.41264266138,8001.5633802493085,7021
2024-01-09,7965.6806640625,8040.29214789842,7845.041683683593,8040.29214789842,8701
2024-01-10,8047.44921875,8065.0353042904235,7973.074751273359,7993.78920654482,9965
2024-01-11,8103.14794921875,8134.243707363511,8015.737825845977,8058.399943192289,9980
2024-01-12,8022.46875,8152.256764364082,7987.296573993184,8152.256764364082,4205
2024-01-15,7875.99462890625,8058.399236062802,7864.997654397294,8048.9187663733155,8550
2024-01-16,7812.333984375,7934.7736973310375,7774.032515743924,7878.507478946096,26194
2024-01-17,7920.17431640625,7933.257179648945,7778.394074801063,7876.374360483202,11406
2024-01-18,7982.36572265625,8005.30864458137,7840.395688368465,7868.837097574698,15545
2024-01-19,7970.705078125,8003.081253203756,7958.854490735578,7968.382177831246,3972
2024-01-23,7892.82275390625,7940.69912760513,7719.093603348147,7900.075683817238,22809
2024-01-24,7989.57177734375,8095.610465545101,7837.125076807365,7892.965416271421,20467
2024-01-25,7906.52197265625,8006.256699537644,7792.187877864039,8003.886582101428,8608
2024-01-29,7968.24072265625,8066.8376121661595,7828.640799768421,7831.958964319235,20885
2024-01-30,8052.71142578125,8066.932131148182,7950.038118197436,8043.230955536628,20901
2024-01-31,8213.548828125,8265.596059685236,8013.178513167582,8052.712263365097,33905
2024-02-01,8331.53125,8342.813379332447,8219.140466288169,8239.049452761576,18482
2024-02-02,8458.14453125,8522.943178298052,8342.814234596537,8342.814234596537,18406
2024-02-05,8324.5625,8503.980368988981,8191.12490390912,8456.578025795063,13537
2024-02-06,8400.6923828125,8621.350340413108,8324.564387546887,8324.564387546887,22296
2024-02-07,8426.0048828125,8587.836693923318,8352.341444360854,8566.126046883903,13830
2024-02-08,8365.5205078125,8532.424016888517,8337.031877232674,8437.619305589757,5729
2024-02-09,8355.564453125,8454.966804032223,8272.230757121059,8381.445949311981,10065
2024-02-12,8253.271484375,8357.035427629398,8201.602915934183,8357.035427629398,12152
2024-02-13,8492.888671875,8531.474367291417,8172.211796140326,8253.696615361605,11552
2024-02-14,8451.458984375,8513.36719097596,8355.374796161494,8392.111615535874,12809
2024-02-15,8386.802734375,8626.27901863333,8210.323427972227,8532.422372535439,14290
2024-02-16,8389.6953125,8522.943142764541,8371.25561185883,8522.943142764541,6892
2024-02-19,8712.0302734375,8835.797618213906,8480.13743281086,8522.942123148392,18195
2024-02-20,8652.3037109375,8802.473799939598,8617.794429875952,8769.434732386817,7417
2024-02-21,8719.6162109375,8795.981221655245,8652.304865093834,8652.304865093834,11970
2024-02-22,8730.421875,8750.473438529641,8635.332950102093,8750.473438529641,7737
2024-02-23,8660.2666015625,8892.680689486926,8491.656816176373,8769.434581850113,18706
2024-02-26,8571.95703125,8778.915513094114,8423.445093410899,8778.915513094114,37637
2024-02-27,8532.849609375,8627.227500881303,8494.500923944668,8532.422803069421,9451
2024-02-28,8385.4296875,8546.644917557014,8347.555019311094,8546.644917557014,11433
2024-02-29,8166.09716796875,8437.570978560705,8143.723629376057,8426.241631885261,27402
2024-03-01,8215.8212890625,8319.111179412746,8181.360156103086,8248.007665058793,8588
2024-03-04,8193.0693359375,8332.195232249354,8153.251362205999,8272.65806621625,10337
2024-03-05,8201.3642578125,8229.141847902465,8145.666500261181,8229.141847902465,9183
2024-03-06,8086.60400390625,8242.652171814252,7915.624095553156,8200.606657145761,20715
2024-03-07,8076.3046875,8170.7147555276815,8034.43964845608,8137.575868012914,11857
2024-03-11,7958.91162109375,8076.1614858875255,7860.162688095537,8058.233295109494,17235
2024-03-12,7950.9013671875,7982.466380862907,7649.6470521539295,7924.723844044702,29297
2024-03-13,7656.27490234375,7936.882598677393,7559.4807437103955,7919.431227269695,36191
2024-03-14,7591.04638671875,7718.166019425542,7562.150904672654,7659.565301997146,10162
2024-03-15,7387.921875,7591.04657192383,7357.071622502901,7590.903619491237,27714
2024-03-18,7448.1435546875,7609.975943656612,7375.142826875229,7390.5914672532745,15508
2024-03-19,7320.88037109375,7478.325933691237,7276.250345533029,7448.190911215462,25777
2024-03-20,7351.0634765625,7385.9187234027995,7233.336800130437,7324.885954093855,24631
2024-03-21,7186.37060546875,7395.1216685670615,7157.046265340937,7357.310051579658,21406
2024-03-22,7256.27197265625,7300.0917823490145,7163.912594795747,7248.690837323668,13878
2024-03-26,7350.919921875,7362.030165471241,7210.4968732232255,7255.317812351466,20372
2024-03-27,7591.7138671875,7748.348757308881,7486.051065161946,7619.417303699854,71676
2024-03-28,7737.76318359375,7819.823461835417,7600.486950101009,7819.823461835417,51295
2024-04-01,7732.9951171875,7844.57064878146,7697.28122444998,7748.682166816359,12157
2024-04-02,7991.43115234375,8024.855945395614,7737.763691681214,7815.055789960435,20934
2024-04-03,8242.4755859375,8275.66196760753,7968.543354986214,8009.502250797342,23283
2024-04-04,8351.76171875,8429.197227426846,8299.502598743731,8383.51764378063,40875
2024-04-05,8169.474609375,8428.24363145145,8134.570937126174,8425.3827205107,21374
2024-04-08,8222.974609375,8262.217150011715,8134.5722606650415,8236.563938554622,11644
2024-04-09,8021.56591796875,8285.484983936918,7991.526349484568,8285.484983936918,12457
2024-04-10,8058.94873046875,8191.742696769702,8043.928946129504,8048.697131634026,16052
2024-04-12,8075.58837890625,8226.072099122672,8016.7012989015175,8104.960209882169,14135
2024-04-15,8110.96875,8186.115160826596,8029.671194144718,8075.589189115857,19820
2024-04-16,8009.9306640625,8127.70483504207,7967.446321436006,8087.413671285902,19063
2024-04-18,8094.662109375,8218.444010912668,7973.454282816455,7993.9574791769355,20864
2024-04-19,7876.18359375,8082.074210760433,7850.531315203794,8082.074210760433,13179
2024-04-22,7839.4208984375,7962.869401341887,7824.592028504214,7877.0895620725905,21723
