Price,Close,High,Low,Open,Volume
Ticker,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS
Date,,,,,
2023-10-11,463.6430358886719,470.3238478439776,462.66396501452937,465.25566284293745,265855
2023-10-12,492.01727294921875,498.94760612196546,465.87001734306244,468.03936418579457,4187180
2023-10-13,483.9062194824219,494.3401515872433,480.8921703226262,489.26235813871034,501470
2023-10-16,479.13555908203125,486.2674880598499,477.11018920921384,484.73166825594274,425270
2023-10-17,493.389892578125,495.06968926614167,480.0474840215003,482.2456261753801,647515
2023-10-18,498.4005126953125,506.62672498054525,493.3899467177021,496.720715822972,1315850
2023-10-19,487.4482116699219,497.9205184360342,485.31726840394316,497.9205184360342,419460
2023-10-20,480.1531066894531,490.50065355154703,478.33891212921714,487.8801600623164,367900
2023-10-23,463.5950622558594,483.1959015882593,460.93619477755726,481.09375380351463,448870
2023-10-25,461.28173828125,466.0139581970804,454.2937856662594,463.5950616626587,621455
2023-10-26,441.8537292480469,460.5138731450218,440.7690558391252,460.5138731450218,843100
2023-10-27,442.2664794921875,450.0703398020644,441.54656661184214,448.0641860907015,486820
2023-10-30,437.7837829589844,448.93765712632194,436.7471213621782,443.8310683692269,432540
2023-10-31,431.3525390625,440.38504813752394,430.0278948779528,439.81872027330786,696685
2023-11-01,429.54803466796875,440.2027515541533,428.10820885343924,433.6659446996558,807550
2023-11-02,434.5297546386719,442.50638584481624,432.71556038428173,433.5698709383577,458675
2023-11-03,458.9492492675781,462.20324014034975,435.14411328110657,437.7070159345248,2652615
2023-11-06,463.70068359375,469.19122046118935,461.1282018716158,465.8508433660789,1614795
2023-11-07,462.06890869140625,465.5148883192038,459.59239186682504,464.95816855564055,419075
2023-11-08,466.2539367675781,471.1109463388723,462.3760273971871,469.191178783631,1242140
2023-11-09,456.19439697265625,468.9992437090408,451.33738715172865,468.9992437090408,1563770
2023-11-10,465.62042236328125,473.2227149736261,458.44051026313605,458.59409518684623,1397705
2023-11-13,515.0929565429688,523.7702869659082,474.8930092219396,479.5388443492661,5238650
2023-11-15,538.3892822265625,549.6775260022353,532.7355521260831,537.5349715146064,6544610
2023-11-16,545.1563720703125,554.8128001234588,537.9572440410288,540.2225556001132,3569515
2023-11-17,545.7825927734375,555.039661329338,536.4869555482918,549.0673381729268,2833460
2023-11-20,549.982421875,565.4429892954633,546.8806427068229,552.8818919255682,2459000
2023-11-21,548.017333984375,557.7368148832622,542.738600215354,551.8993645611026,1235690
2023-11-22,530.4568481445312,551.7259997901981,528.0679423545807,549.0673484852767,1501525
2023-11-23,537.7295532226562,544.7036621925789,531.1985723871654,531.5356954763033,1149130
2023-11-24,536.756591796875,544.9252117589148,534.6374317609467,542.324354958633,610145
2023-11-28,531.872802734375,539.0491610334158,524.3399782681453,539.0491610334158,1147050
2023-11-29,536.3616943359375,541.746432915936,529.8017872851188,537.0167149449733,1246655
2023-11-30,539.6561279296875,544.828915665035,525.5345267684796,537.5080411312667,1776205
2023-12-01,538.1630249023438,546.1582038883017,535.4273540057387,543.2876602421413,830095
2023-12-04,557.52490234375,566.0980233267177,538.2208139928467,549.1443895226579,5387220
2023-12-05,553.7391967773438,575.6537262401728,551.3792175624625,571.2226800640707,4867515
2023-12-06,530.8902587890625,552.9203742222621,528.4531425074921,552.9203742222621,4803915
2023-12-07,541.5537719726562,545.4935378373603,530.5724021968363,534.6085309365179,3225495
2023-12-08,528.7904663085938,544.251037108418,526.9120660146984,543.2781187678321,1903370
2023-12-11,521.3153686523438,530.2063877935211,520.1690677993341,527.9137860875018,1740520
2023-12-12,521.758544921875,532.0559692136454,518.2522056606194,524.0222203341434,2692815
2023-12-13,521.1420288085938,525.0722118835724,517.2792821180003,521.92228012261,1527020
2023-12-14,528.8770141601562,531.4585866886829,524.0317666334895,526.7192854075787,1676290
2023-12-15,524.4170532226562,534.3580684449587,521.7102500560483,533.3369982524158,1702010
2023-12-18,518.358154296875,524.4171400814708,515.1022762242018,524.4171400814708,2277220
2023-12-19,515.7957153320312,529.7727987327513,514.8324394679773,520.1689665891065,2237880
2023-12-20,511.56683349609375,534.1170917833505,509.5728457401296,520.351903184187,4568310
2023-12-21,522.4905395507812,524.6194007998065,504.38096146070626,508.9950913959021,1857820
2023-12-22,516.0076904296875,526.8060357606049,514.5820607365828,523.058877938915,1456490
2023-12-26,511.95233154296875,521.9897110500845,510.5363438668088,519.2636231668214,770285
2023-12-27,512.2894287109375,518.9745662330259,509.99682721991843,517.9053440266437,1966170
2023-12-28,513.1371459960938,517.5103979473829,510.53628899154734,517.5103979473829,1037260
2023-12-29,510.8060302734375,515.8824548611498,509.7175236797715,513.4261127969404,1132985
2024-01-01,510.247314453125,515.7379994709894,509.2454697743683,512.2701705574268,330330
2024-01-02,514.3316040039062,519.2057783468427,510.6422403597244,511.49957013390264,715705
2024-01-03,510.9408264160156,517.4332970833034,510.43996288851696,514.5242436172737,562140
2024-01-04,521.7776489257812,528.7903258148092,514.5820060546725,515.3526150286865,1342660
2024-01-05,529.4454345703125,533.2696123726062,522.5194772293125,525.0336136782038,1774410
