Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2023-10-11,3089.398193359375,3110.0014379596973,3077.8273734305817,3094.37819682709,1025317
2023-10-12,3084.711181640625,3113.41878972376,3075.874238855804,3110.977658478877,992531
2023-10-13,3074.653564453125,3097.3072139258156,3054.587418651776,3075.82525973087,854688
2023-10-16,3038.76904296875,3054.343412627814,3023.194673309686,3050.437602637241,853011
2023-10-17,3040.234130859375,3063.1318973322645,3018.9962861775207,3063.1318973322645,792640
2023-10-18,3023.53662109375,3041.8451074376203,3017.2385494698083,3036.7676015699367,481985
2023-10-19,3028.7607421875,3037.6463178706244,3003.665957881555,3014.992665080662,568124
2023-10-20,3032.71533203125,3041.747518369689,2992.3877929174946,3019.6795947698874,711434
2023-10-23,2999.662353515625,3035.6933586943196,2991.8507328033447,3023.1460859602666,374476
2023-10-25,2988.726318359375,3034.8148357542536,2980.133487362285,3020.5585317096434,669290
2023-10-26,2890.59228515625,2983.0622860841827,2870.770252401799,2979.254216820336,1834111
2023-10-27,2885.5634765625,2904.6043000917366,2861.982244317595,2863.739906475561,1708185
2023-10-30,2897.232421875,2921.4971244177905,2869.8917508013883,2903.969849032875,878885
2023-10-31,2925.158935546875,2941.8074996534338,2896.1583417051147,2899.087699434419,1152306
2023-11-01,2865.448974609375,2938.0480811074162,2861.0060676791695,2927.355973003824,1029990
2023-11-02,2885.807861328125,2892.2525437167365,2864.91187146013,2891.3249614435217,900125
2023-11-03,2912.80517578125,2917.744678022149,2877.7381487043745,2892.410505003003,715997
2023-11-06,2963.13134765625,2967.777593876334,2918.6741552698677,2932.5149826970683,620959
2023-11-07,2967.093017578125,2972.5705542061946,2936.6232797784105,2963.1314334510357,757998
2023-11-08,3027.640869140625,3031.260002774998,2979.6622139543315,2991.2045158975952,783400
2023-11-09,3012.919677734375,3043.438133782766,3006.904106641148,3032.287237529207,849702
2023-11-10,3009.25146484375,3017.6147560946674,2973.695596334632,3002.942399095828,364232
2023-11-13,3018.20166015625,3030.3307127409025,2998.0515282604474,3030.3307127409025,405941
2023-11-15,3048.13330078125,3050.725560545561,3011.452407202418,3018.2995073371335,700017
2023-11-16,3061.92529296875,3072.2936151982453,3029.939602776051,3050.872069706152,675454
2023-11-17,3099.681884765625,3157.735603164267,3076.9397325860946,3081.194811420256,1430175
2023-11-20,3071.755615234375,3102.616279394306,3063.5879082699557,3099.681808217802,406431
2023-11-21,3064.810791015625,3087.944111341035,3058.6973090260462,3087.944111341035,409069
2023-11-22,3064.566162109375,3088.041932262782,3053.02386068904,3071.413261737452,489889
2023-11-23,3054.735595703125,3102.127258319834,3047.10592274133,3079.2384782423283,792460
2023-11-24,3067.6474609375,3071.2178778319458,3043.046904054051,3049.894004127461,756329
2023-11-28,3079.5810546875,3090.9764895768662,3067.647346814341,3072.538132399114,647883
2023-11-29,3079.5810546875,3100.7580607464133,3073.3696614716814,3079.5810546875,620725
2023-11-30,3051.752197265625,3085.058493807437,3040.454673967974,3079.580957410248,1793116
2023-12-01,3104.083740234375,3120.9082339135216,3071.6579269041376,3078.211531912325,960196
2023-12-04,3124.77197265625,3134.4556329223124,3097.3346168252097,3120.3213098602305,1018189
2023-12-05,3155.779296875,3176.711762980092,3110.53953167377,3127.168202126114,1005550
2023-12-06,3181.5048828125,3217.1586608914504,3162.332908373727,3193.682890790692,1229158
2023-12-07,3180.771240234375,3227.869408109207,3175.9294104503642,3212.2678504461137,1071725
2023-12-08,3161.40380859375,3198.3781954533615,3157.2955964555467,3183.9014223306485,895852
2023-12-11,3162.382080078125,3174.119965930565,3115.9196152455515,3159.4476086150153,910426
2023-12-12,3154.31201171875,3185.906532843692,3139.8841949351695,3157.491022196488,1019030
2023-12-13,3172.799072265625,3183.852294875292,3120.614536068431,3169.2288944971356,1052079
2023-12-14,3170.54931640625,3187.4225248102275,3147.7092547246766,3183.9010640549477,923107
2023-12-15,3241.514892578125,3253.69314017469,3171.185488827172,3179.0107460482136,1631687
2023-12-18,3259.268310546875,3262.9363995567774,3224.0057004367723,3240.6343706149955,911936
2023-12-19,3263.180908203125,3280.6408684416924,3228.064926459788,3263.0829969739616,780448
2023-12-20,3225.130615234375,3286.558929418643,3210.9473371590725,3263.1810700452647,979762
2023-12-21,3230.803955078125,3247.481581443198,3200.3834124643977,3208.3552973294245,1585879
