Price,Close,High,Low,Open,Volume
Ticker,HONAUT.NS,HONAUT.NS,HONAUT.NS,HONAUT.NS,HONAUT.NS
Date,,,,,
2023-10-11,38284.265625,38556.10589254016,38173.331124425174,38371.90975165021,2179
2023-10-12,38203.63671875,38570.983043396496,38103.25482618992,38570.983043396496,3864
2023-10-13,37875.4140625,38322.192661317094,37791.70480054733,38322.192661317094,11994
2023-10-16,37698.48046875,37992.76734466351,37625.42102130969,37885.215595028254,1893
2023-10-17,37864.86328125,38094.64478449289,37637.36804505801,37912.09335925551,2727
2023-10-18,37692.55859375,38097.18117553121,37575.65181362993,38009.58760309149,1775
2023-10-19,37307.1484375,37931.30320098061,37237.22288530292,37692.55938670099,4323
2023-10-20,37009.4296875,37358.513112604305,36939.60522606067,37326.80865450339,2381
2023-10-23,37199.25390625,37326.5616593277,36642.089048116046,37127.73418203917,2997
2023-10-25,37048.44921875,37575.65147280606,36830.16127904234,37038.29321692394,2426
2023-10-26,35972.7421875,37031.182799578455,35918.39668340027,37031.182799578455,4846
2023-10-27,36050.828125,36281.65553869925,35964.128841392114,36281.65553869925,4130
2023-10-30,35879.91796875,36251.94180253389,35779.08893386618,36082.57919643064,2457
2023-10-31,35831.25,36067.0543513764,35754.15847088448,36067.00769286279,2404
2023-11-01,35742.2109375,36067.65015483884,35559.01018715228,36067.65015483884,1694
2023-11-02,35966.12109375,36103.28544725651,35833.785895983914,35937.9004718788,1474
2023-11-03,36978.7265625,37226.27719366757,36012.9575460248,36012.9575460248,2295
2023-11-06,37093.8359375,37326.50636002148,36929.64853890684,37166.549332746894,1517
2023-11-07,37007.640625,37525.833927546715,36948.56317466201,37093.838334394684,2049
2023-11-08,37355.625,37406.440007614954,36729.63107575235,37127.83425693457,2005
2023-11-09,37263.90234375,37346.71731452413,36998.58260288354,37346.71731452413,1202
2023-11-10,37169.2890625,37354.328937698796,36978.52574337827,37263.900856641885,720
2023-11-13,36838.02734375,37514.73908449777,36726.595150497276,37395.491590346974,3402
2023-11-15,35735.8359375,37169.98235077698,35684.4260393684,37028.191036666794,7082
2023-11-16,36835.734375,36948.56242681055,35778.44089052549,35778.44089052549,8713
2023-11-17,37042.6796875,37293.56640140149,36538.36725893487,36827.02792751366,2310
2023-11-20,36758.99609375,37278.03706201578,36696.78474248098,37042.67985553672,1497
2023-11-21,36707.58203125,37107.37938904235,36542.94746774141,37075.92377478736,5204
2023-11-22,36608.9921875,36779.29964667424,36273.645792865165,36743.61754916866,9956
2023-11-23,36588.73046875,36827.124335400316,36438.4784106053,36827.124335400316,874
2023-11-24,36593.109375,36874.70513722988,36291.60987077027,36630.039584321064,2511
2023-11-28,36490.83203125,36873.906140949635,36430.96139178719,36873.906140949635,1540
2023-11-29,36475.55859375,36688.62079212651,36342.37576474494,36688.62079212651,1088
2023-11-30,36484.16796875,36667.56702372362,36296.6396355288,36530.50375865249,1726
2023-12-01,36510.296875,36840.01702258675,36435.942648793614,36484.168108587466,2549
2023-12-04,36445.6953125,37127.729938445955,36354.866750653266,37077.96086346145,2757
2023-12-05,36251.4453125,36589.128495888515,36202.02617491631,36496.659107216976,3138
2023-12-06,36058.74609375,36480.73736538655,35995.73765784809,36480.73736538655,5049
2023-12-07,36373.5859375,36430.96813393535,36032.86602345793,36037.79238494889,5507
2023-12-08,36099.40234375,36579.27735443585,35823.78274201057,36579.27735443585,4412
2023-12-11,36085.01953125,36430.96517077995,35983.09401458047,36430.96517077995,3226
2023-12-12,35816.9609375,36284.0942618439,35778.98868784715,36092.53386622167,8012
2023-12-13,35760.078125,36024.30138394116,35336.04557806324,35934.26989897637,6964
2023-12-14,35461.91015625,36072.52618893858,35385.8140145834,36031.816638928394,6890
